Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Date,Request Time,Drop Date,Drop Time,Request hour,Time Slot,Availability
1485,City,19.0,Trip Completed,2016-07-12 05:21:00,2016-07-12 06:35:00,2016-07-12,05:21:00,2016-07-12,06:35:00,5,Morning,Y
2042,City,19.0,Trip Completed,2016-07-12 14:30:00,2016-07-12 15:09:00,2016-07-12,14:30:00,2016-07-12,15:09:00,14,Afternoon,Y
2561,Airport,19.0,Trip Completed,2016-07-12 21:29:00,2016-07-12 22:44:00,2016-07-12,21:29:00,2016-07-12,22:44:00,21,Night,Y
3813,Airport,19.0,Trip Completed,2016-07-13 21:06:57,2016-07-13 21:46:24,2016-07-13,21:06:57,2016-07-13,21:46:24,21,Night,Y
4260,Airport,19.0,Trip Completed,2016-07-14 06:11:51,2016-07-14 06:59:46,2016-07-14,06:11:51,2016-07-14,06:59:46,6,Morning,Y
4395,City,19.0,Trip Completed,2016-07-14 08:00:15,2016-07-14 08:54:39,2016-07-14,08:00:15,2016-07-14,08:54:39,8,Morning,Y
5919,City,19.0,Trip Completed,2016-07-15 10:03:42,2016-07-15 10:59:27,2016-07-15,10:03:42,2016-07-15,10:59:27,10,Late Morning,Y
6002,Airport,19.0,Trip Completed,2016-07-15 12:04:15,2016-07-15 12:53:36,2016-07-15,12:04:15,2016-07-15,12:53:36,12,Afternoon,Y
468,City,20.0,Trip Completed,2016-07-11 09:20:00,2016-07-11 10:05:00,2016-07-11,09:20:00,2016-07-11,10:05:00,9,Late Morning,Y
693,Airport,20.0,Trip Completed,2016-07-11 13:51:00,2016-07-11 15:01:00,2016-07-11,13:51:00,2016-07-11,15:01:00,13,Afternoon,Y
1178,City,20.0,Trip Completed,2016-07-11 21:05:00,2016-07-11 22:06:00,2016-07-11,21:05:00,2016-07-11,22:06:00,21,Night,Y
2103,City,20.0,Trip Completed,2016-07-12 16:08:00,2016-07-12 17:18:00,2016-07-12,16:08:00,2016-07-12,17:18:00,16,Afternoon,Y
2292,Airport,20.0,Trip Completed,2016-07-12 18:46:00,2016-07-12 19:23:00,2016-07-12,18:46:00,2016-07-12,19:23:00,18,Evening,Y
3339,City,20.0,Trip Completed,2016-07-13 12:40:58,2016-07-13 13:30:26,2016-07-13,12:40:58,2016-07-13,13:30:26,12,Afternoon,Y
3694,City,20.0,Trip Completed,2016-07-13 19:33:19,2016-07-13 20:35:08,2016-07-13,19:33:19,2016-07-13,20:35:08,19,Evening,Y
4469,City,20.0,Trip Completed,2016-07-14 08:45:13,2016-07-14 09:48:08,2016-07-14,08:45:13,2016-07-14,09:48:08,8,Morning,Y
6432,City,20.0,Trip Completed,2016-07-15 19:50:57,2016-07-15 20:30:05,2016-07-15,19:50:57,2016-07-15,20:30:05,19,Evening,Y
1895,City,21.0,Trip Completed,2016-07-12 10:20:00,2016-07-12 10:52:00,2016-07-12,10:20:00,2016-07-12,10:52:00,10,Late Morning,Y
1981,Airport,21.0,Trip Completed,2016-07-12 12:23:00,2016-07-12 12:56:00,2016-07-12,12:23:00,2016-07-12,12:56:00,12,Afternoon,Y
3744,Airport,21.0,Trip Completed,2016-07-13 20:28:11,2016-07-13 21:22:42,2016-07-13,20:28:11,2016-07-13,21:22:42,20,Evening,Y
4433,Airport,21.0,Trip Completed,2016-07-14 08:26:32,2016-07-14 09:12:02,2016-07-14,08:26:32,2016-07-14,09:12:02,8,Morning,Y
6039,Airport,21.0,Trip Completed,2016-07-15 13:11:04,2016-07-15 13:38:01,2016-07-15,13:11:04,2016-07-15,13:38:01,13,Afternoon,Y
6543,City,21.0,Trip Completed,2016-07-15 20:54:20,2016-07-15 22:12:36,2016-07-15,20:54:20,2016-07-15,22:12:36,20,Evening,Y
110,City,22.0,Trip Completed,2016-07-11 05:05:00,2016-07-11 06:06:00,2016-07-11,05:05:00,2016-07-11,06:06:00,5,Morning,Y
362,City,22.0,Trip Completed,2016-07-11 08:01:00,2016-07-11 09:18:00,2016-07-11,08:01:00,2016-07-11,09:18:00,8,Morning,Y
666,Airport,22.0,Trip Completed,2016-07-11 13:02:00,2016-07-11 13:45:00,2016-07-11,13:02:00,2016-07-11,13:45:00,13,Afternoon,Y
926,City,22.0,Trip Completed,2016-07-11 18:28:00,2016-07-11 19:34:00,2016-07-11,18:28:00,2016-07-11,19:34:00,18,Evening,Y
1180,Airport,22.0,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:14:00,2016-07-11,21:01:00,2016-07-11,22:14:00,21,Night,Y
1900,City,22.0,Trip Completed,2016-07-12 10:32:00,2016-07-12 11:42:00,2016-07-12,10:32:00,2016-07-12,11:42:00,10,Late Morning,Y
2506,City,22.0,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:38:00,2016-07-12,21:01:00,2016-07-12,21:38:00,21,Night,Y
3064,City,22.0,Trip Completed,2016-07-13 08:02:03,2016-07-13 08:58:46,2016-07-13,08:02:03,2016-07-13,08:58:46,8,Morning,Y
3327,Airport,22.0,Trip Completed,2016-07-13 12:24:41,2016-07-13 13:23:39,2016-07-13,12:24:41,2016-07-13,13:23:39,12,Afternoon,Y
3601,City,22.0,Trip Completed,2016-07-13 18:39:00,2016-07-13 19:29:07,2016-07-13,18:39:00,2016-07-13,19:29:07,18,Evening,Y
4768,Airport,22.0,Trip Completed,2016-07-14 15:39:24,2016-07-14 16:49:03,2016-07-14,15:39:24,2016-07-14,16:49:03,15,Afternoon,Y
5142,City,22.0,Trip Completed,2016-07-14 20:17:51,2016-07-14 20:48:58,2016-07-14,20:17:51,2016-07-14,20:48:58,20,Evening,Y
5366,Airport,22.0,Trip Completed,2016-07-14 23:27:22,2016-07-15 00:19:50,2016-07-14,23:27:22,2016-07-15,00:19:50,23,Night,Y
5575,City,22.0,Trip Completed,2016-07-15 05:53:55,2016-07-15 06:50:02,2016-07-15,05:53:55,2016-07-15,06:50:02,5,Morning,Y
5902,City,22.0,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,2016-07-15,09:52:57,2016-07-15,10:37:05,9,Late Morning,Y
6694,Airport,22.0,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,2016-07-15,22:45:44,2016-07-15,23:17:53,22,Night,Y
523,Airport,23.0,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:37:00,2016-07-11,09:48:00,2016-07-11,10:37:00,9,Late Morning,Y
747,City,23.0,Trip Completed,2016-07-11 15:53:00,2016-07-11 16:43:00,2016-07-11,15:53:00,2016-07-11,16:43:00,15,Afternoon,Y
1371,Airport,23.0,Trip Completed,2016-07-12 00:22:00,2016-07-12 01:33:00,2016-07-12,00:22:00,2016-07-12,01:33:00,0,Early Morning,Y
1553,City,23.0,Trip Completed,2016-07-12 06:09:00,2016-07-12 07:09:00,2016-07-12,06:09:00,2016-07-12,07:09:00,6,Morning,Y
1692,Airport,23.0,Trip Completed,2016-07-12 07:52:00,2016-07-12 09:01:00,2016-07-12,07:52:00,2016-07-12,09:01:00,7,Morning,Y
2114,City,23.0,Trip Completed,2016-07-12 16:36:00,2016-07-12 17:21:00,2016-07-12,16:36:00,2016-07-12,17:21:00,16,Afternoon,Y
2742,City,23.0,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,2016-07-13,03:07:37,2016-07-13,03:51:35,3,Early Morning,Y
4273,City,23.0,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,2016-07-14,06:17:01,2016-07-14,07:02:28,6,Morning,Y
4668,City,23.0,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,2016-07-14,12:25:02,2016-07-14,13:34:58,12,Afternoon,Y
5425,City,23.0,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,2016-07-15,02:23:56,2016-07-15,03:08:35,2,Early Morning,Y
5488,City,23.0,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,2016-07-15,04:53:42,2016-07-15,06:00:16,4,Early Morning,Y
5781,City,23.0,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,2016-07-15,08:35:47,2016-07-15,09:42:27,8,Morning,Y
5966,Airport,23.0,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,2016-07-15,10:54:27,2016-07-15,11:58:44,10,Late Morning,Y
6122,City,23.0,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,2016-07-15,15:26:06,2016-07-15,16:29:40,15,Afternoon,Y
357,Airport,24.0,Trip Completed,2016-07-11 08:00:00,2016-07-11 09:08:00,2016-07-11,08:00:00,2016-07-11,09:08:00,8,Morning,Y
1068,City,24.0,Trip Completed,2016-07-11 19:52:00,2016-07-11 20:48:00,2016-07-11,19:52:00,2016-07-11,20:48:00,19,Evening,Y
2689,Airport,24.0,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,2016-07-13,00:34:03,2016-07-13,01:49:08,0,Early Morning,Y
2791,City,24.0,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,2016-07-13,04:56:20,2016-07-13,05:33:20,4,Early Morning,Y
3321,City,24.0,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,2016-07-13,12:23:02,2016-07-13,13:25:14,12,Afternoon,Y
3423,Airport,24.0,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,2016-07-13,15:52:07,2016-07-13,16:50:46,15,Afternoon,Y
3761,Airport,24.0,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,2016-07-13,20:35:24,2016-07-13,21:39:02,20,Evening,Y
4140,City,24.0,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,2016-07-14,04:48:09,2016-07-14,06:05:01,4,Early Morning,Y
4656,City,24.0,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,2016-07-14,12:06:27,2016-07-14,12:49:14,12,Afternoon,Y
4931,Airport,24.0,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,2016-07-14,18:21:52,2016-07-14,18:54:03,18,Evening,Y
5268,City,24.0,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,2016-07-14,21:29:35,2016-07-14,22:30:11,21,Night,Y
5811,City,24.0,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,2016-07-15,08:46:30,2016-07-15,09:26:33,8,Morning,Y
6139,Airport,24.0,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,2016-07-15,15:45:16,2016-07-15,16:40:41,15,Afternoon,Y
6333,Airport,24.0,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,2016-07-15,18:41:22,2016-07-15,19:53:29,18,Evening,Y
773,City,25.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:21:00,2016-07-11,16:23:00,2016-07-11,17:21:00,16,Afternoon,Y
1123,City,25.0,Trip Completed,2016-07-11 20:20:00,2016-07-11 21:18:00,2016-07-11,20:20:00,2016-07-11,21:18:00,20,Evening,Y
2667,Airport,25.0,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:52,2016-07-12,23:35:00,2016-07-13,00:40:52,23,Night,Y
2833,City,25.0,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,2016-07-13,05:27:26,2016-07-13,06:19:18,5,Morning,Y
3396,City,25.0,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,2016-07-13,14:59:08,2016-07-13,15:57:24,14,Afternoon,Y
3590,City,25.0,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,2016-07-13,18:31:29,2016-07-13,19:31:56,18,Evening,Y
3762,City,25.0,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,2016-07-13,20:38:10,2016-07-13,21:21:24,20,Evening,Y
4566,City,25.0,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,2016-07-14,09:48:56,2016-07-14,10:22:52,9,Late Morning,Y
4862,City,25.0,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,2016-07-14,17:37:44,2016-07-14,18:41:40,17,Evening,Y
5564,Airport,25.0,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,2016-07-15,05:41:11,2016-07-15,06:53:22,5,Morning,Y
6187,City,25.0,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,2016-07-15,17:11:08,2016-07-15,18:08:11,17,Evening,Y
6642,City,25.0,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,2016-07-15,22:07:14,2016-07-15,22:54:02,22,Night,Y
322,City,26.0,Trip Completed,2016-07-11 07:31:00,2016-07-11 08:10:00,2016-07-11,07:31:00,2016-07-11,08:10:00,7,Morning,Y
793,City,26.0,Trip Completed,2016-07-11 17:04:00,2016-07-11 18:06:00,2016-07-11,17:04:00,2016-07-11,18:06:00,17,Evening,Y
898,Airport,26.0,Trip Completed,2016-07-11 18:14:00,2016-07-11 19:09:00,2016-07-11,18:14:00,2016-07-11,19:09:00,18,Evening,Y
1258,City,26.0,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00,2016-07-11,21:51:00,2016-07-11,23:00:00,21,Night,Y
2832,City,26.0,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,2016-07-13,05:20:16,2016-07-13,06:14:07,5,Morning,Y
3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,2016-07-13,08:54:04,2016-07-13,09:22:42,8,Morning,Y
3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,2016-07-13,16:12:53,2016-07-13,17:13:44,16,Afternoon,Y
3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,2016-07-13,22:50:42,2016-07-13,23:27:43,22,Night,Y
6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,2016-07-15,19:33:00,2016-07-15,20:16:57,19,Evening,Y
204,City,27.0,Trip Completed,2016-07-11 06:04:00,2016-07-11 06:44:00,2016-07-11,06:04:00,2016-07-11,06:44:00,6,Morning,Y
632,Airport,27.0,Trip Completed,2016-07-11 12:20:00,2016-07-11 13:10:00,2016-07-11,12:20:00,2016-07-11,13:10:00,12,Afternoon,Y
763,City,27.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:25:00,2016-07-11,16:19:00,2016-07-11,17:25:00,16,Afternoon,Y
1786,Airport,27.0,Trip Completed,2016-07-12 09:03:00,2016-07-12 09:58:00,2016-07-12,09:03:00,2016-07-12,09:58:00,9,Late Morning,Y
1968,City,27.0,Trip Completed,2016-07-12 12:10:00,2016-07-12 12:49:00,2016-07-12,12:10:00,2016-07-12,12:49:00,12,Afternoon,Y
2088,Airport,27.0,Trip Completed,2016-07-12 15:51:00,2016-07-12 17:02:00,2016-07-12,15:51:00,2016-07-12,17:02:00,15,Afternoon,Y
2473,Airport,27.0,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:20:00,2016-07-12,20:43:00,2016-07-12,21:20:00,20,Evening,Y
2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,2016-07-13,05:50:09,2016-07-13,06:27:07,5,Morning,Y
3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,2016-07-13,20:24:23,2016-07-13,20:48:05,20,Evening,Y
4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,2016-07-14,08:26:29,2016-07-14,09:00:36,8,Morning,Y
5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,2016-07-14,21:09:47,2016-07-14,21:52:37,21,Night,Y
6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,2016-07-15,18:59:01,2016-07-15,19:35:10,18,Evening,Y
6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,2016-07-15,21:59:10,2016-07-15,23:13:18,21,Night,Y
84,City,28.0,Trip Completed,2016-07-11 04:50:00,2016-07-11 05:26:00,2016-07-11,04:50:00,2016-07-11,05:26:00,4,Early Morning,Y
1199,City,28.0,Trip Completed,2016-07-11 21:17:00,2016-07-11 21:53:00,2016-07-11,21:17:00,2016-07-11,21:53:00,21,Night,Y
1676,Airport,28.0,Trip Completed,2016-07-12 07:44:00,2016-07-12 08:40:00,2016-07-12,07:44:00,2016-07-12,08:40:00,7,Morning,Y
2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,2016-07-13,04:33:38,2016-07-13,05:13:54,4,Early Morning,Y
3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,2016-07-13,09:51:41,2016-07-13,10:24:39,9,Late Morning,Y
3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,2016-07-13,19:56:20,2016-07-13,20:47:17,19,Evening,Y
4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,2016-07-14,18:02:23,2016-07-14,18:58:49,18,Evening,Y
6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,2016-07-15,20:54:01,2016-07-15,21:53:29,20,Evening,Y
6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,2016-07-15,23:02:36,2016-07-16,00:12:12,23,Night,Y
1584,Airport,29.0,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:18:00,2016-07-12,06:26:00,2016-07-12,07:18:00,6,Morning,Y
1966,Airport,29.0,Trip Completed,2016-07-12 12:05:00,2016-07-12 13:12:00,2016-07-12,12:05:00,2016-07-12,13:12:00,12,Afternoon,Y
2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,2016-07-13,05:18:31,2016-07-13,06:18:22,5,Morning,Y
2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,2016-07-13,06:34:13,2016-07-13,07:28:05,6,Morning,Y
3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,2016-07-13,13:47:14,2016-07-13,14:51:51,13,Afternoon,Y
3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,2016-07-13,18:07:42,2016-07-13,19:12:22,18,Evening,Y
3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,2016-07-13,20:30:08,2016-07-13,21:42:32,20,Evening,Y
4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,2016-07-14,09:48:17,2016-07-14,10:49:39,9,Late Morning,Y
6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,2016-07-15,18:29:54,2016-07-15,19:42:21,18,Evening,Y
6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,2016-07-15,19:53:52,2016-07-15,20:26:32,19,Evening,Y
517,Airport,30.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,2016-07-11,09:45:00,2016-07-11,10:24:00,9,Late Morning,Y
1406,Airport,30.0,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,2016-07-12,03:02:00,2016-07-12,03:55:00,3,Early Morning,Y
1643,Airport,30.0,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,2016-07-12,07:18:00,2016-07-12,08:10:00,7,Morning,Y
2108,Airport,30.0,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,2016-07-12,16:14:00,2016-07-12,16:48:00,16,Afternoon,Y
2647,City,30.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,2016-07-12,22:46:00,2016-07-12,23:18:00,22,Night,Y
3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,2016-07-13,08:41:49,2016-07-13,09:41:42,8,Morning,Y
3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,2016-07-13,20:15:54,2016-07-13,20:55:01,20,Evening,Y
4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,2016-07-14,08:13:15,2016-07-14,09:13:10,8,Morning,Y
4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,2016-07-14,16:43:53,2016-07-14,17:56:08,16,Afternoon,Y
5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,2016-07-15,04:59:58,2016-07-15,05:34:09,4,Early Morning,Y
6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,2016-07-15,20:19:45,2016-07-15,21:01:21,20,Evening,Y
6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,2016-07-15,23:23:55,2016-07-16,00:11:55,23,Night,Y
629,Airport,31.0,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,2016-07-11,12:14:00,2016-07-11,13:00:00,12,Afternoon,Y
745,Airport,31.0,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,2016-07-11,15:48:00,2016-07-11,16:45:00,15,Afternoon,Y
1064,City,31.0,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,2016-07-11,19:53:00,2016-07-11,20:31:00,19,Evening,Y
1886,Airport,31.0,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,2016-07-12,10:10:00,2016-07-12,10:35:00,10,Late Morning,Y
5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,2016-07-15,06:18:36,2016-07-15,07:07:34,6,Morning,Y
5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,2016-07-15,09:37:21,2016-07-15,10:08:03,9,Late Morning,Y
6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,2016-07-15,14:44:32,2016-07-15,15:41:12,14,Afternoon,Y
6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,2016-07-15,22:15:45,2016-07-15,23:07:50,22,Night,Y
2162,Airport,32.0,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,2016-07-12,17:34:00,2016-07-12,18:33:00,17,Evening,Y
3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,2016-07-13,11:23:36,2016-07-13,12:14:06,11,Late Morning,Y
3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,2016-07-13,19:33:18,2016-07-13,20:34:21,19,Evening,Y
4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,2016-07-14,16:41:52,2016-07-14,17:15:01,16,Afternoon,Y
5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,2016-07-15,09:47:11,2016-07-15,10:32:41,9,Late Morning,Y
6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,2016-07-15,17:11:33,2016-07-15,17:55:50,17,Evening,Y
6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,2016-07-15,21:03:02,2016-07-15,22:17:22,21,Night,Y
145,City,33.0,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,2016-07-11,05:32:00,2016-07-11,06:37:00,5,Morning,Y
735,City,33.0,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,2016-07-11,15:27:00,2016-07-11,16:32:00,15,Afternoon,Y
918,Airport,33.0,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,2016-07-11,18:22:00,2016-07-11,19:04:00,18,Evening,Y
1478,City,33.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,2016-07-12,05:16:00,2016-07-12,06:13:00,5,Morning,Y
1957,City,33.0,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,2016-07-12,11:45:00,2016-07-12,12:55:00,11,Late Morning,Y
3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,2016-07-13,08:15:34,2016-07-13,09:12:57,8,Morning,Y
3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,2016-07-13,23:13:54,2016-07-13,23:38:37,23,Night,Y
4175,City,33.0,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,2016-07-14,05:11:15,2016-07-14,06:15:24,5,Morning,Y
6237,City,33.0,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,2016-07-15,17:50:37,2016-07-15,18:49:29,17,Evening,Y
738,City,34.0,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:44:00,2016-07-11,15:30:00,2016-07-11,16:44:00,15,Afternoon,Y
2731,City,34.0,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2016-07-13,02:38:48,2016-07-13,03:16:56,2,Early Morning,Y
2863,Airport,34.0,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,2016-07-13,05:46:42,2016-07-13,06:22:39,5,Morning,Y
3528,Airport,34.0,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,2016-07-13,17:50:59,2016-07-13,18:17:24,17,Evening,Y
4653,City,34.0,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,2016-07-14,11:58:46,2016-07-14,12:55:21,11,Late Morning,Y
5042,City,34.0,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,2016-07-14,19:21:16,2016-07-14,20:05:07,19,Evening,Y
360,Airport,35.0,Trip Completed,2016-07-11 08:02:00,2016-07-11 09:05:00,2016-07-11,08:02:00,2016-07-11,09:05:00,8,Morning,Y
771,Airport,35.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:34:00,2016-07-11,16:19:00,2016-07-11,17:34:00,16,Afternoon,Y
1274,City,35.0,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00,2016-07-11,22:01:00,2016-07-11,23:21:00,22,Night,Y
1501,City,35.0,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00,2016-07-12,05:41:00,2016-07-12,06:47:00,5,Morning,Y
1972,City,35.0,Trip Completed,2016-07-12 12:22:00,2016-07-12 12:43:00,2016-07-12,12:22:00,2016-07-12,12:43:00,12,Afternoon,Y
2871,City,35.0,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,2016-07-13,05:53:33,2016-07-13,07:00:33,5,Morning,Y
3395,City,35.0,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,2016-07-13,14:52:52,2016-07-13,15:33:04,14,Afternoon,Y
3572,City,35.0,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,2016-07-13,18:25:52,2016-07-13,19:31:28,18,Evening,Y
4118,Airport,35.0,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,2016-07-14,04:28:35,2016-07-14,05:26:48,4,Early Morning,Y
4739,City,35.0,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,2016-07-14,14:52:43,2016-07-14,15:37:25,14,Afternoon,Y
6556,City,35.0,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,2016-07-15,21:09:57,2016-07-15,21:38:06,21,Night,Y
6677,Airport,35.0,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,2016-07-15,22:29:56,2016-07-15,23:22:48,22,Night,Y
1104,Airport,36.0,Trip Completed,2016-07-11 20:17:00,2016-07-11 21:20:00,2016-07-11,20:17:00,2016-07-11,21:20:00,20,Evening,Y
1596,Airport,36.0,Trip Completed,2016-07-12 06:39:00,2016-07-12 07:30:00,2016-07-12,06:39:00,2016-07-12,07:30:00,6,Morning,Y
1835,Airport,36.0,Trip Completed,2016-07-12 09:35:00,2016-07-12 10:30:00,2016-07-12,09:35:00,2016-07-12,10:30:00,9,Late Morning,Y
